TradingDate,LowPrice,Volume,n,Margin Trading,production(coal),AQI,PMI,USD,log,garch,vola
2020/10/12,41,2000,-0.023809524,7.86E+11,4000,59,51.4,671.26,-0.024097552,0.02369413,0.013402572
2020/10/14,41.01,1075,0.000243902,7.93E+11,4000,60,51.4,674.73,0.000243873,0.02193028,0.012408892
2020/10/15,41.46,12066,0.010972933,7.92E+11,4000,45,51.4,673.74,0.010913168,0.02187145,0.01182959
2020/10/16,40.09,124559,-0.011095031,7.92E+11,4000,53,51.4,673.32,-0.01115704,0.01918518,0.012301499
2020/10/19,40.02,23103,0.005609756,7.94E+11,4000,50,51.4,670.1,0.00559408,0.02058028,0.012547082
2020/10/20,40.5,34015,0.007033713,7.95E+11,4000,74,51.4,669.3,0.007009092,0.02018276,0.007645775
2020/10/21,42,4941,0.022157996,7.97E+11,4000,102,51.4,667.81,0.021916075,0.02350187,0.010671007
2020/10/22,42.1,1318,-0.00801131,7.97E+11,4000,93,51.4,665.56,-0.008043573,0.02201509,0.011857335
2020/10/23,40,64228,-0.043230404,7.91E+11,4000,81,51.4,667.03,-0.044192673,0.03232914,0.022430553
2020/10/26,40,145019,-0.003227408,7.90E+11,4000,57,51.4,667.25,-0.003232627,0.02832141,0.021984855
2020/10/27,40.2,78680,0.011706102,7.90E+11,4000,50,51.4,669.89,0.011638116,0.02643169,0.02257366
2020/10/28,40.2,113436,-0.009354998,7.92E+11,4000,52,51.4,671.95,-0.00939903,0.02426661,0.018358904
2020/10/29,40,42376,-0.002733598,7.95E+11,4000,41,51.4,672.6,-0.002737342,0.02239567,0.018630026
2020/11/2,41,15000,0.033889858,7.92E+11,4046,75,52.1,670.5,0.03332825,0.02880036,0.015344718
2020/11/4,39,10100,-0.003374307,7.97E+11,4046,43,52.1,667.71,-0.003380013,0.02573834,0.015362402
2020/11/5,37.23,110,-0.016928658,8.00E+11,4046,48,52.1,668.95,-0.017073585,0.02504495,0.017374866
2020/11/6,36.59,10,-0.099876999,7.99E+11,4046,83,52.1,662.9,-0.105223857,0.06530526,0.046227626
2020/11/9,34,205,0.094561356,8.07E+11,4046,59,52.1,661.23,0.090353694,0.0632084,0.064263143
2020/11/10,41.41,10000,0.034706617,8.07E+11,4046,69,52.1,658.97,0.034117924,0.06629334,0.064346754
2020/11/11,37.3,5,-0.099903475,8.06E+11,4046,69,52.1,660.7,-0.105253271,0.08213546,0.076999456
2020/11/12,33.6,10,-0.09919571,8.06E+11,4046,64,52.1,662.36,-0.10446726,0.09071841,0.08382788
2020/11/13,30.3,20,-0.098214286,8.06E+11,4046,60,52.1,662.85,-0.103378354,0.09545134,0.083535043
2020/11/16,28.6,105,-0.056105611,8.10E+11,4046,55,52.1,660.48,-0.057740995,0.08456686,0.053852509
2020/11/18,29.5,10653,0.031468531,8.11E+11,4046,39,52.1,655.93,0.030983546,0.07181405,0.052673106
2020/11/19,32.45,5,0.1,8.10E+11,4046,60,52.1,654.84,0.09531018,0.08221978,0.078864471
2020/11/20,35.7,5,0.100154083,8.11E+11,4046,49,52.1,657.86,0.095450246,0.08836238,0.080549112
2020/11/23,39.27,5,0.1,8.17E+11,4046,34,52.1,657.19,0.09531018,0.09209469,0.060206561
2020/11/24,39.73,3876,0.011713776,8.19E+11,4046,44,52.1,658.09,0.011645701,0.07568138,0.036785035
2020/11/25,41.5,5000,0.044550717,8.19E+11,4046,53,52.1,657.49,0.043586857,0.06759267,0.034689124
2020/11/26,41.45,10000,-0.000722892,8.17E+11,4046,60,52.1,657.8,-0.000723153,0.05558029,0.040495138
2020/11/30,41.45,5000,-0.000482276,8.21E+11,4046,77,52.1,657.82,-0.000482393,0.04573621,0.03649631
2020/12/2,41.5,5000,0.001206273,8.28E+11,3972,47,51.9,656.11,0.001205546,0.03786625,0.016896854
2020/12/4,41.49,5000,-0.000240964,8.29E+11,3972,53,51.9,655.07,-0.000240993,0.04349294,0.01747174
2020/12/7,41.49,5000,0,8.31E+11,3972,60,51.9,653.62,0,0.02740255,0.000671633
2020/12/8,41.49,5000,0,8.32E+11,3972,68,51.9,653.2,0,0.02449668,0.000582688
2020/12/9,41.5,4000,0.000241022,8.28E+11,3972,67,51.9,653.11,0.000240993,0.02267748,0.000505733
2020/12/21,39.73,27195,-0.040963855,8.42E+11,3972,100,51.9,655.07,-0.041826515,0.03502373,0.0167313
2020/12/23,35.82,4631,-0.1,8.45E+11,3972,102,51.9,655.58,-0.105360516,0.07261233,0.041307932
2020/12/28,39,245,0.088777219,8.50E+11,3972,115,51.9,652.36,0.085055249,0.07981539,0.062158918
2021/1/8,41.5,8000,0.064102564,8.83E+11,3975,54,51.3,647.08,0.062131781,0.06395996,0.069202739
2021/1/12,41.5,8500,0,8.91E+11,3975,96,51.3,648.23,0,0.05862811,0.069202672
2021/1/13,41.5,1500,0,8.94E+11,3975,99,51.3,646.05,0,0.04676235,0.066099471
2021/1/14,41.5,6000,0,8.93E+11,3975,103,51.3,647.46,0,0.03792545,0.036774854
2021/1/15,41.5,9000,0,8.92E+11,3975,82,51.3,646.33,0,0.03155976,0.024852712
2021/1/18,41.45,4000,-0.001204819,8.96E+11,3975,98,51.3,648.45,-0.001205546,0.02726039,0.000482218
2021/1/19,41.45,6000,0,8.98E+11,3975,70,51.3,648.83,0,0.02459916,0.000482218
2021/1/21,41.5,8000,0.001206273,9.08E+11,3975,70,51.3,646.96,0.001205546,0.02306916,0.000762454
2021/1/22,41.5,8000,0,9.07E+11,3975,57,51.3,646.17,0,0.02211715,0.000762454
2021/1/26,41.45,8000,-0.001204819,9.07E+11,3975,63,51.3,646.17,-0.001205546,0.0215045,0.000902148
2021/1/28,41.4,8000,-0.001206273,9.03E+11,3975,90,51.3,648.45,-0.001207001,0.02108792,0.000902459
2021/1/29,39.73,59335,-0.040338164,8.96E+11,3975,62,51.3,647.09,-0.041174311,0.03389218,0.016373468
2021/2/3,40.5,4531,0.019380821,8.96E+11,3975,63,50.6,646.69,0.019195404,0.03189035,0.019736813
2021/2/4,41.5,1000,0.024691358,8.91E+11,3975,68,50.6,646.05,0.024391453,0.03241676,0.023072237
2021/2/5,41.41,2770,-0.002168675,8.86E+11,3975,58,50.6,647.1,-0.00217103,0.02788773,0.023085555
2021/2/8,41.5,2000,0.002173388,8.84E+11,3975,38,50.6,646.78,0.00217103,0.02511704,0.023095424
2021/2/18,41.5,2000,0,8.88E+11,3975,41,50.6,645.36,0,0.02329496,0.010889173
2021/2/22,42,2000,0.012048193,8.99E+11,3975,61,50.6,645.63,0.011976191,0.02385044,0.009831356
2021/2/24,41.45,2000,-0.013095238,8.97E+11,3975,41,50.6,646.15,-0.013181737,0.02379056,0.008078656
2021/2/25,41.35,2000,-0.002412545,8.98E+11,3975,43,50.6,645.22,-0.00241546,0.02238459,0.008090917
2021/2/26,41.35,2000,0,8.93E+11,3975,40,50.6,647.13,0,0.02150926,0.008004992
2021/3/4,42,2000,0.015719468,8.97E+11,3979,62,51.9,647.58,0.015597197,0.0237718,0.010369267
2021/3/8,41.45,2000,-0.013095238,8.92E+11,3979,41,51.9,647.95,-0.013181737,0.02359902,0.010600677
2021/3/22,41.5,3500,0.001206273,8.87E+11,3979,63,51.9,651.91,0.001205546,0.02217925,0.009208994
2021/3/23,41.5,1000,0,8.85E+11,3979,77,51.9,650.36,0,0.02123297,0.009119887
2021/11/26,40,92339,-0.034457831,9.87E+11,3385,95,50.1,639.36,-0.035065503,0.03038989,0.017031279
2021/11/29,43,10,0.073122036,9.90E+11,3385,62,50.1,638.72,0.070572191,0.05508366,0.035424563
2021/11/30,43,10,0,9.91E+11,3385,63,50.1,637.94,0,0.04301954,0.034472944
2021/12/1,40.5,24532,-0.058139535,9.91E+11,3600,44,50.3,636.93,-0.059898142,0.05240602,0.043997324
2021/12/2,40.5,20010,0,9.87E+11,3600,73,50.3,637.19,0,0.04129147,0.043997324
2021/12/3,43,10,0.061728395,9.86E+11,3600,89,50.3,637.38,0.059898142,0.05279345,0.047243882
2021/12/6,40.5,30020,-0.058139535,9.85E+11,3600,77,50.3,637.02,-0.059898142,0.0571107,0.044823665
2021/12/7,43.5,10,0.074074074,9.83E+11,3600,73,50.3,637.38,0.071458964,0.06593883,0.056290346
2021/12/8,43.5,10,0,9.86E+11,3600,59,50.3,636.77,0,0.05091455,0.047456678
2021/12/9,43.6,10,0.003678161,9.87E+11,3600,100,50.3,634.98,0.003671413,0.04041252,0.047257852
2021/12/10,41,1535,-0.057031608,9.88E+11,3600,133,50.3,637.02,-0.058722515,0.05054412,0.048533912
2021/12/13,41.5,6000,0.026232694,9.92E+11,3600,54,50.3,636.69,0.025894518,0.04395958,0.042144571
2021/12/14,42.3,556,0.002366864,9.92E+11,3600,89,50.3,636.75,0.002364067,0.03562116,0.028264324
2021/12/16,41.5,4027,-0.003541913,9.93E+11,3600,69,50.3,636.37,-0.0035482,0.02987507,0.028165248
2021/12/17,42.45,10,0.005924171,9.88E+11,3600,65,50.3,636.51,0.005906692,0.02649334,0.028333529
2021/12/20,42,11,-0.010600707,9.86E+11,3600,101,50.3,639.33,-0.010657294,0.02477597,0.012308476
2021/12/22,40.5,50010,-0.035714286,9.86E+11,3600,101,50.3,637.03,-0.036367644,0.03277222,0.015042292
2021/12/23,42.77,10,0.056049383,9.87E+11,3600,78,50.3,636.51,0.054534948,0.04662881,0.02979344
2021/12/27,42.5,10,-0.006312836,9.83E+11,3600,65,50.3,636.86,-0.006332846,0.03733369,0.029917225
2021/12/28,43,10,0.011764706,9.85E+11,3600,101,50.3,637.28,0.01169604,0.03212357,0.030179471
2021/12/30,43.2,136,0.004651163,9.85E+11,3600,109,50.3,636.74,0.00464038,0.02781677,0.029449556
2021/12/31,39,10,-0.097222222,9.81E+11,3600,78,50.3,637.57,-0.102278849,0.0704419,0.051669319
2022/1/4,42.9,10,0.1,9.80E+11,3750,72,50.1,637.94,0.09531018,0.08384655,0.062835637
2022/1/5,42.9,10,0,9.76E+11,3750,41,50.1,637.79,0,0.05898809,0.06274675
2022/1/6,42.9,10,0,9.76E+11,3750,36,50.1,637.28,0,0.05032076,0.062554684
2022/1/7,43,10,0.002331002,9.67E+11,3750,49,50.1,637.42,0.00232829,0.04021528,0.062523768
2022/1/10,43.37,10,0.008604651,9.68E+11,3750,150,50.1,636.53,0.008567842,0.04128162,0.037166929
2022/1/11,42,210,-0.030205211,9.67E+11,3750,78,50.1,636.84,-0.030670788,0.03457204,0.013720923
2022/1/12,42.5,10,0.010461246,9.69E+11,3750,77,50.1,636.58,0.010406906,0.03036516,0.014901535
2022/1/13,42.5,10,0,9.67E+11,3750,79,50.1,635.42,0,0.02664057,0.014901535
2022/1/14,42.5,10,0,9.65E+11,3750,50,50.1,636.77,0,0.0243142,0.014798982
2022/1/17,42,2466,-0.004705882,9.66E+11,3750,59,50.1,635.99,-0.00471699,0.02298602,0.013758213
2022/1/18,42,11,-0.006382979,9.65E+11,3750,52,50.1,635.21,-0.006403437,0.02563652,0.005855866
2022/1/19,42.5,6,0.011182489,9.60E+11,3750,68,50.1,636.24,0.011120427,0.02321605,0.006114211
2022/1/24,42.5,20,0,9.45E+11,3750,73,50.1,634.11,0,0.02214543,0.006114211
2022/1/25,41.5,2050,-0.017411765,9.39E+11,3750,108,50.1,634.18,-0.017565132,0.0228695,0.009313914
2022/1/26,42.5,10,0.017720307,9.36E+11,3750,62,50.1,632.46,0.017565132,0.02585339,0.012468245
2022/1/27,42.5,1010,0,9.29E+11,3750,50,50.1,633.82,0,0.02364181,0.011966611
2022/1/28,42.5,10,0,9.14E+11,3750,35,50.1,637.46,0,0.02228737,0.011109165
2022/2/9,44,10,0.035294118,9.17E+11,3900,38,50.2,636.53,0.034685558,0.03217902,0.01777379
2022/2/10,44,10,0,9.16E+11,3900,43,50.2,635.99,0,0.02761661,0.013896725
2022/2/14,44,10,0,9.13E+11,3900,57,50.2,636.64,0,0.02474655,0.013874223
2022/2/15,44,3000,0.0075,9.16E+11,3900,67,50.2,636.05,0.007472015,0.02365432,0.013442223
2022/2/16,44.2,12,-0.00270697,9.16E+11,3900,40,50.2,634.63,-0.002710641,0.02227866,0.013820669
2022/2/17,44.18,10,-0.00067858,9.16E+11,3900,43,50.2,633.21,-0.00067881,0.0213997,0.003472921
2022/2/18,43.98,10,-0.004526935,9.14E+11,3900,36,50.2,633.43,-0.004537213,0.02094405,0.004103275
2022/2/22,45,510,0.02319236,9.18E+11,3900,72,50.2,634.87,0.022927505,0.02603174,0.010088511
2022/2/23,44,939,-0.022222222,9.22E+11,3900,45,50.2,633.13,-0.022472856,0.02747053,0.014477073
2022/2/24,45,10,0.022727273,9.21E+11,3900,54,50.2,632.8,0.022472856,0.02903475,0.017286045
2022/2/28,46,10,0.022222222,9.20E+11,3900,92,50.2,632.22,0.021978907,0.02967842,0.018511905
2022/3/1,46,1000,0,9.21E+11,4017,117,49.5,630.14,0,0.02593792,0.017974894
2022/3/2,48,10,0.043478261,9.22E+11,4017,82,49.5,633.51,0.042559614,0.03704882,0.022232442
2022/3/3,48,359,0.035,9.21E+11,4017,78,49.5,630.16,0.034401427,0.03857139,0.014385178
2022/3/7,45.4,17,0.012882448,9.20E+11,4017,50,49.5,634.78,0.012800175,0.03311906,0.015129605
2022/3/8,50,15,0.066573927,9.19E+11,4017,68,49.5,631.85,0.064451574,0.05129102,0.022611112
2022/3/9,53,17011,0.008384572,9.17E+11,4017,64,49.5,631.78,0.008349617,0.04120488,0.020479442
2022/3/10,54,1062,0.01736881,9.17E+11,4017,71,49.5,631.05,0.017219696,0.03576233,0.020501413
2022/3/11,56,2368,0.023792227,9.15E+11,4017,73,49.5,633.06,0.023513602,0.0339636,0.020223174
2022/3/14,56.37,906,0.005854178,9.14E+11,4017,62,49.5,635.06,0.005837109,0.02957267,0.021247518
2022/3/15,55.5,27,-0.011111111,9.06E+11,4017,57,49.5,637.6,-0.011173301,0.02652561,0.011792225
2022/3/16,57.95,12500,0.034064562,9.05E+11,4017,88,49.5,638,0.033497213,0.03276433,0.015369449
2022/3/17,60,3514,0.0348396,9.03E+11,4017,32,49.5,634.06,0.034246439,0.03609687,0.017493999
2022/3/18,60,3514,0,8.98E+11,4017,40,49.5,634.25,0,0.03026263,0.01830223
2022/3/21,56,20,-0.029166667,9.01E+11,4017,45,49.5,636.77,-0.02960047,0.03238077,0.025101543
2022/3/22,60,10,0.030042918,9.01E+11,4017,49,49.5,636.64,0.02960047,0.03404207,0.025017662
2022/3/23,57.7,11,-0.0035,9.02E+11,4017,56,49.5,635.58,-0.003506139,0.02896082,0.023445656
2022/3/24,53.81,3468,-0.076935942,9.01E+11,4017,59,49.5,636.4,-0.080056645,0.05735849,0.036816266
2022/3/25,49.67,11,-0.01213988,8.97E+11,4017,45,49.5,637.39,-0.012214171,0.04585668,0.036022982
2022/3/29,44.59,5204,-0.009170946,8.95E+11,4017,63,49.5,636.4,-0.009213258,0.03756654,0.035762815
2022/3/30,48.62,6690,-0.00055535,8.98E+11,4017,80,49.5,635.66,-0.000555504,0.0329668,0.029758221
2022/3/31,53.99,10010,0.000185219,8.94E+11,4017,48,49.5,634.82,0.000185202,0.02719682,0.030227857
2022/4/6,59,10,0.092592593,8.92E+11,4001,94,47.4,637.99,0.088553397,0.06110589,0.037907396
2022/4/7,59.48,10,0.008135593,8.90E+11,4001,122,47.4,636.59,0.008102678,0.04348169,0.03598961
2022/4/11,59.48,10,0,8.82E+11,4001,119,47.4,636.45,0,0.04020523,0.034795145
2022/4/12,60,10,0.008742434,8.82E+11,4001,90,47.4,637.95,0.008704441,0.03418448,0.03392692
2022/4/13,59.8,10,-0.003333333,8.80E+11,4001,37,47.4,637.52,-0.003338901,0.0294584,0.034387763
2022/4/15,56.5,20,-0.02909699,8.76E+11,4001,81,47.4,638.96,-0.029528702,0.03178963,0.013949375
2022/4/19,58.4,5022,0.024801929,8.75E+11,4001,114,47.4,637.2,0.024499354,0.03186688,0.017658174
2022/4/20,59,10,-0.008403361,8.74E+11,4001,134,47.4,639.96,-0.008438869,0.02826804,0.017984226
2022/4/21,58.5,10,-0.008474576,8.68E+11,4001,110,47.4,640.98,-0.00851069,0.02587105,0.017313341
2022/4/22,60,1010,0.025641026,8.62E+11,4001,98,47.4,645.96,0.025317808,0.02875108,0.021234739
2022/4/26,59.5,1000,-0.008333333,8.34E+11,4001,38,47.4,655.9,-0.00836825,0.02576376,0.016339156
2022/4/27,60,11100,0.008403361,8.30E+11,4001,62,47.4,655.98,0.00836825,0.02407244,0.013495832
2022/4/28,61,3510,0.019333333,8.24E+11,4001,68,47.4,656.28,0.019148819,0.0260034,0.013867875
2022/4/29,61,5340,-0.002616089,8.18E+11,4001,59,47.4,661.77,-0.002619517,0.02387986,0.012683451
2022/5/5,61,11,0.014918033,8.21E+11,4176,79,49.6,656.72,0.014807853,0.02192259,0.010358218
2022/5/10,62,13,0.001453723,8.25E+11,4176,54,49.6,671.34,0.001452668,0.02275727,0.008076535
2022/5/11,63,10,0.016129032,8.28E+11,4176,52,49.6,672.9,0.016000341,0.02393967,0.008658369
2022/5/12,63,10,0,8.29E+11,4176,48,49.6,672.92,0,0.02240533,0.007855364
2022/5/13,63,10,0,8.28E+11,4176,58,49.6,678.98,0,0.02138499,0.007338134
2022/5/17,63,10,0,8.29E+11,4176,132,49.6,678.54,0,0.02068901,0.006280122
2022/5/18,63,10,0,8.30E+11,4176,109,49.6,674.21,0,0.02019277,0.006400137
2022/5/19,63,10,0,8.30E+11,4176,79,49.6,675.24,0,0.01981623,0
2022/5/20,63,10,0,8.29E+11,4176,39,49.6,674.87,0,0.01951121,0
2022/5/23,63,10,0,8.31E+11,4176,72,49.6,667.56,0,0.0192469,0
2022/5/24,63,663,0,8.28E+11,4176,62,49.6,665.66,0,0.01900377,0
2022/5/25,63,10,0,8.29E+11,4176,59,49.6,665.5,0,0.01877117,0
2022/5/26,63,10,0,8.30E+11,4176,42,49.6,667.66,0,0.01854031,0
2022/5/30,57,1010,-0.094285714,8.28E+11,4176,77,49.6,670.48,-0.099031381,0.0652649,0.039612552
2022/5/31,62.77,10,0.100070102,8.28E+11,4176,70,49.6,666.07,0.095373907,0.0600872,0.061482877
2022/6/1,63,10,0.003664171,8.27E+11,4146,80,50.2,666.51,0.003657474,0.06155586,0.061508981
2022/6/2,63,10,0,8.25E+11,4146,70,50.2,670.95,0,0.04804954,0.061508981
2022/6/6,63,10,0,8.32E+11,4146,109,50.2,666.91,0,0.04294405,0.061508981
2022/6/8,61.98,10,-0.016190476,8.36E+11,4146,75,50.2,666.34,-0.016322974,0.03937292,0.040019652
2022/6/9,62.5,5010,0.008389803,8.36E+11,4146,90,50.2,668.11,0.008354804,0.03567538,0.008317487
2022/6/10,63,10,0.008,8.36E+11,4146,50,50.2,669.94,0.00796817,0.03274193,0.008941297
